col_bin,freq_ghz,offline_occ_pct,loopback_occ_pct
816,2.546303,0.00000,0.00000
817,2.546783,0.00000,0.00000
818,2.547264,0.00000,0.00000
819,2.547744,0.00000,0.00000
820,2.548225,0.00000,0.00000
821,2.548705,0.00000,0.00000
822,2.549186,0.00000,0.00000
823,2.549666,0.00000,0.00000
824,2.550147,0.00000,0.00000
825,2.550627,0.00000,0.00000
826,2.551108,0.00000,0.00000
827,2.551588,0.00000,0.00000
828,2.552069,0.00000,0.00000
829,2.552549,0.00000,0.00000
830,2.553029,0.00000,0.00000
831,2.553510,0.00000,0.00000
832,2.553990,0.00000,0.00000
833,2.554471,0.00000,0.00000
834,2.554951,0.00000,0.00000
835,2.555432,0.00000,0.00000
836,2.555912,0.00000,0.00000
837,2.556393,0.00000,0.00000
838,2.556873,0.00000,0.00000
839,2.557354,0.00000,0.00000
840,2.557834,0.00000,0.00000
841,2.558315,0.00000,0.00000
842,2.558795,0.00000,0.00000
843,2.559276,0.00000,0.00000
844,2.559756,0.00000,0.00000
845,2.560236,0.00000,0.00000
846,2.560717,0.00000,0.00000
847,2.561197,0.00000,0.00000
848,2.561678,0.00000,0.00000
849,2.562158,0.00000,0.00000
850,2.562639,0.00000,0.00000
851,2.563119,0.00000,0.00000
852,2.563600,0.00000,0.00000
853,2.564080,0.00000,0.00000
854,2.564561,0.00000,0.00000
855,2.565041,0.00000,0.00000
856,2.565522,0.00000,0.00000
857,2.566002,0.00000,0.00000
858,2.566483,0.00000,0.00000
859,2.566963,0.00000,0.00000
860,2.567444,0.00000,0.00000
861,2.567924,0.00000,0.00000
862,2.568404,0.00000,0.00000
863,2.568885,0.00000,0.00000
864,2.569365,0.00000,0.00000
865,2.569846,0.00000,0.00000
866,2.570326,0.00000,0.00000
867,2.570807,0.00000,0.00000
868,2.571287,0.00000,0.00000
869,2.571768,0.00000,0.00000
870,2.572248,0.00000,0.00000
871,2.572729,0.00000,0.00000
872,2.573209,0.00000,0.00000
873,2.573690,0.00000,0.00000
874,2.574170,0.00000,0.00000
875,2.574651,0.00000,0.00000
876,2.575131,0.00000,0.00000
877,2.575611,0.00000,0.00000
878,2.576092,0.00000,0.00000
879,2.576572,0.00000,0.00000
880,2.577053,0.00000,0.00000
881,2.577533,0.00000,0.00000
882,2.578014,0.00000,0.00000
883,2.578494,0.00000,0.00000
884,2.578975,0.00000,0.00000
885,2.579455,0.00000,0.00000
886,2.579936,0.00000,0.00000
887,2.580416,0.00000,0.00000
888,2.580897,0.00000,0.00000
889,2.581377,0.00000,0.00000
890,2.581858,0.00000,0.00000
891,2.582338,0.00000,0.00000
892,2.582819,0.00000,0.00000
893,2.583299,0.00000,0.00000
894,2.583779,0.00000,0.00000
895,2.584260,0.00000,0.00000
896,2.584740,0.00000,0.00000
897,2.585221,0.00000,0.00000
898,2.585701,0.00000,0.00000
899,2.586182,0.00000,0.00000
900,2.586662,0.00000,0.00000
901,2.587143,0.00000,0.00000
902,2.587623,0.00000,0.00000
903,2.588104,0.00000,0.00000
904,2.588584,0.00000,0.00000
905,2.589065,0.00000,0.00000
906,2.589545,0.00000,0.00000
907,2.590026,0.00000,0.00000
908,2.590506,0.00000,0.00000
909,2.590987,0.00000,0.00000
910,2.591467,0.00000,0.00000
911,2.591947,0.00000,0.00000
912,2.592428,0.00000,0.00000
913,2.592908,0.00000,0.00000
914,2.593389,0.00000,0.00000
915,2.593869,0.00000,0.00000
916,2.594350,0.00000,0.00000
917,2.594830,0.00000,0.00000
918,2.595311,0.00000,0.00000
919,2.595791,0.00000,0.00000
920,2.596272,0.00000,0.00000
921,2.596752,0.00000,0.00000
922,2.597233,0.00000,0.00000
923,2.597713,0.00000,0.00000
924,2.598194,0.00000,0.00000
925,2.598674,0.00000,0.00000
926,2.599154,0.00000,0.00000
927,2.599635,0.00000,0.00000
928,2.600115,0.00000,0.00000
929,2.600596,0.00000,0.00000
930,2.601076,0.00000,0.00000
931,2.601557,0.00000,0.00000
932,2.602037,0.00000,0.00000
933,2.602518,0.00000,0.00000
934,2.602998,0.00000,0.00000
935,2.603479,0.00000,0.00000
936,2.603959,0.00000,0.00000
937,2.604440,0.00000,0.00000
938,2.604920,0.00000,0.00000
939,2.605401,0.00000,0.00000
940,2.605881,0.00000,0.00000
941,2.606362,0.00000,0.00000
942,2.606842,0.00000,0.00000
943,2.607322,0.00000,0.00000
944,2.607803,0.00000,0.00000
945,2.608283,0.00000,0.00000
946,2.608764,0.00000,0.00000
947,2.609244,0.00000,0.00000
948,2.609725,0.00000,0.00000
949,2.610205,0.00000,0.00000
950,2.610686,0.00000,0.00000
951,2.611166,0.00000,0.00000
952,2.611647,0.00000,0.00000
953,2.612127,0.00000,0.00000
954,2.612608,0.00000,0.00000
955,2.613088,0.00000,0.00000
956,2.613569,0.00000,0.00000
957,2.614049,0.00000,0.00000
958,2.614530,0.00000,0.00000
959,2.615010,0.00000,0.00000
960,2.615490,0.00000,0.00000
961,2.615971,0.00000,0.00000
962,2.616451,0.00000,0.00000
963,2.616932,0.00000,0.00000
964,2.617412,0.00000,0.00000
965,2.617893,0.00000,0.00000
966,2.618373,0.00000,0.00000
967,2.618854,0.00000,0.00000
968,2.619334,0.00000,0.00000
969,2.619815,0.00000,0.00000
970,2.620295,0.00000,0.00000
971,2.620776,0.00000,0.00000
972,2.621256,0.00000,0.00000
973,2.621737,0.00000,0.00000
974,2.622217,0.00000,0.00000
975,2.622697,0.00000,0.00000
976,2.623178,0.00000,0.00000
977,2.623658,0.00000,0.00000
978,2.624139,0.00000,0.00000
979,2.624619,0.00000,0.00000
980,2.625100,0.00000,0.00000
981,2.625580,0.00000,0.00000
982,2.626061,0.00000,0.00000
983,2.626541,0.00000,0.00000
984,2.627022,0.00000,0.00000
985,2.627502,0.00000,0.00000
986,2.627983,0.00000,0.00000
987,2.628463,0.00000,0.00000
988,2.628944,0.00000,0.00000
989,2.629424,0.00000,0.00000
990,2.629905,0.00000,0.00000
991,2.630385,0.00000,0.00000
992,2.630865,0.00000,0.00000
993,2.631346,0.00000,0.00000
994,2.631826,0.00000,0.00000
995,2.632307,0.00000,0.00000
996,2.632787,0.00000,0.00000
997,2.633268,0.00000,0.00000
998,2.633748,0.00000,0.00000
999,2.634229,0.00000,0.00000
1000,2.634709,0.00000,0.00000
1001,2.635190,0.00000,0.00000
1002,2.635670,0.00000,0.00000
1003,2.636151,0.00000,0.00000
1004,2.636631,0.00000,0.00000
1005,2.637112,0.00000,0.00000
1006,2.637592,0.00000,0.00000
1007,2.638072,0.00000,0.00000
1008,2.638553,0.00000,0.00000
1009,2.639033,0.00000,0.00000
1010,2.639514,0.00000,0.00000
1011,2.639994,0.00000,0.00000
1012,2.640475,0.00000,0.00000
1013,2.640955,0.00000,0.00000
1014,2.641436,0.00000,0.00000
1015,2.641916,0.00000,0.00000
1016,2.642397,0.00000,0.00000
1017,2.642877,0.00000,0.00000
1018,2.643358,0.00000,0.00000
1019,2.643838,0.00000,0.00000
1020,2.644319,0.00000,0.00000
1021,2.644799,0.00000,0.00000
1022,2.645280,0.00000,0.00000
1023,2.645760,0.00000,0.00000
